event_id,date,away_team,away_player,away_score,home_team,home_player,home_score,total_score,league,home_str,away_str,players,odd_over,odd_under,handicap,prob_over,prob_under,ev_over,ev_under,bet_type,bet_odd,bet_prob,bet_ev,hot_ev,minimum_line,minimum_odd,time_sent,lambda_pred,ended,raw_score,profit,result,canceled,sent,message_id,chat_id,edited,result_emoji,time_interval,saved_on_excel,month,totally_processed,time_range
9641209,2025-03-10 22:30:00,Rio Ave,Boulevard,1.0,Sporting,Inquisitor,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641116,2025-03-10 22:20:00,Spain,vivienne,2.0,Argentina,exhausted,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641122,2025-03-10 22:20:00,Italy,panch,3.0,Germany,Salfour,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641119,2025-03-10 22:18:00,Rio Ave,Boulevard,1.0,Benfica,LaikingDast,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641120,2025-03-10 22:18:00,Braga,hotShot,3.0,FC Porto,Kray,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641121,2025-03-10 22:08:00,Italy,panch,1.0,Argentina,exhausted,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641115,2025-03-10 22:08:00,Spain,vivienne,0.0,France,Malenkiy,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641117,2025-03-10 22:06:00,FC Porto,Kray,1.0,Rio Ave,Boulevard,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641118,2025-03-10 22:06:00,Benfica,LaikingDast,3.0,Sporting,Inquisitor,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641074,2025-03-10 21:56:00,Argentina,exhausted,3.0,Germany,Salfour,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641079,2025-03-10 21:56:00,France,Malenkiy,1.0,Italy,panch,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641075,2025-03-10 21:54:00,Sporting,Inquisitor,5.0,FC Porto,Kray,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641076,2025-03-10 21:54:00,Rio Ave,Boulevard,1.0,Braga,hotShot,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641039,2025-03-10 21:44:00,Italy,panch,2.0,Spain,vivienne,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641038,2025-03-10 21:44:00,Germany,Salfour,3.0,France,Malenkiy,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641051,2025-03-10 21:42:00,FC Porto,Kray,5.0,Benfica,LaikingDast,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641050,2025-03-10 21:42:00,Braga,hotShot,1.0,Sporting,Inquisitor,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640987,2025-03-10 21:32:00,France,Malenkiy,1.0,Argentina,exhausted,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640986,2025-03-10 21:32:00,Spain,vivienne,1.0,Germany,Salfour,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640988,2025-03-10 21:30:00,Benfica,LaikingDast,1.0,Braga,hotShot,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640989,2025-03-10 21:30:00,Sporting,Inquisitor,1.0,Rio Ave,Boulevard,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640995,2025-03-10 21:20:00,Germany,Salfour,1.0,Italy,panch,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640985,2025-03-10 21:20:00,Argentina,exhausted,0.0,Spain,vivienne,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640546,2025-03-10 20:58:00,Arsenal,Maslja,5.0,Chelsea,Bolec,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640547,2025-03-10 20:58:00,Man Utd,Hyper,4.0,Liverpool,arch,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640545,2025-03-10 20:46:00,Man City,Glumac,5.0,Arsenal,Maslja,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640544,2025-03-10 20:46:00,Chelsea,Bolec,0.0,Man Utd,Hyper,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640707,2025-03-10 20:34:00,Liverpool,arch,1.0,Chelsea,Bolec,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640706,2025-03-10 20:34:00,Man Utd,Hyper,4.0,Man City,Glumac,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640704,2025-03-10 20:22:00,Man City,Glumac,2.0,Liverpool,arch,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640705,2025-03-10 20:22:00,Arsenal,Maslja,4.0,Man Utd,Hyper,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640702,2025-03-10 20:10:00,Liverpool,arch,2.0,Arsenal,Maslja,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640703,2025-03-10 20:10:00,Chelsea,Bolec,3.0,Man City,Glumac,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640919,2025-03-10 19:58:16,Chelsea,Bolec,1.0,Arsenal,Maslja,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640920,2025-03-10 19:58:16,Liverpool,arch,5.0,Man Utd,Hyper,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640918,2025-03-10 19:46:14,Arsenal,Maslja,0.0,Man City,Glumac,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640917,2025-03-10 19:46:14,Man Utd,Hyper,8.0,Chelsea,Bolec,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640481,2025-03-10 19:34:00,Man City,Glumac,4.0,Man Utd,Hyper,6.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640482,2025-03-10 19:34:00,Chelsea,Bolec,4.0,Liverpool,arch,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640480,2025-03-10 19:22:00,Man Utd,Hyper,5.0,Arsenal,Maslja,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640479,2025-03-10 19:22:00,Liverpool,arch,4.0,Man City,Glumac,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640477,2025-03-10 19:10:00,Arsenal,Maslja,2.0,Liverpool,arch,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640478,2025-03-10 19:10:00,Man City,Glumac,2.0,Chelsea,Bolec,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640226,2025-03-10 18:38:00,Roma,Maslja,4.0,Man Utd,Bolec,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640227,2025-03-10 18:38:00,Tottenham,Hyper,1.0,Fenerbahce,arch,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639882,2025-03-10 18:26:00,Eintracht,Glumac,2.0,Roma,Maslja,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639907,2025-03-10 18:26:00,Man Utd,Bolec,3.0,Tottenham,Hyper,6.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639869,2025-03-10 18:14:00,Tottenham,Hyper,5.0,Eintracht,Glumac,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639881,2025-03-10 18:14:00,Fenerbahce,arch,1.0,Man Utd,Bolec,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640005,2025-03-10 18:02:00,Roma,Maslja,0.0,Tottenham,Hyper,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640004,2025-03-10 18:02:00,Eintracht,Glumac,1.0,Fenerbahce,arch,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639950,2025-03-10 17:50:00,Man Utd,Bolec,1.0,Eintracht,Glumac,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639949,2025-03-10 17:50:00,Fenerbahce,arch,1.0,Roma,Maslja,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639909,2025-03-10 17:38:00,Fenerbahce,arch,2.0,Tottenham,Hyper,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639908,2025-03-10 17:38:00,Man Utd,Bolec,3.0,Roma,Maslja,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640269,2025-03-10 17:25:42,Tottenham,Hyper,1.0,Man Utd,Bolec,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640270,2025-03-10 17:25:23,Roma,Maslja,4.0,Eintracht,Glumac,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640267,2025-03-10 17:13:59,Eintracht,Glumac,1.0,Tottenham,Hyper,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640268,2025-03-10 17:13:44,Man Utd,Bolec,1.0,Fenerbahce,arch,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639853,2025-03-10 17:02:00,Tottenham,Hyper,4.0,Roma,Maslja,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639852,2025-03-10 17:02:00,Fenerbahce,arch,5.0,Eintracht,Glumac,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639826,2025-03-10 16:50:34,Eintracht,Glumac,3.0,Man Utd,Bolec,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639824,2025-03-10 16:50:06,Roma,Maslja,2.0,Fenerbahce,arch,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639720,2025-03-10 16:28:00,PSG,Maslja,2.0,Man City,Bolec,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639732,2025-03-10 16:28:00,Real Madrid,Hyper,2.0,Boca Juniors,arch,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639607,2025-03-10 16:16:00,River Plate,Glumac,2.0,PSG,Maslja,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639606,2025-03-10 16:16:00,Man City,Bolec,2.0,Real Madrid,Hyper,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639595,2025-03-10 16:04:00,Boca Juniors,arch,3.0,Man City,Bolec,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639594,2025-03-10 16:04:00,Real Madrid,Hyper,5.0,River Plate,Glumac,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639593,2025-03-10 15:52:00,PSG,Maslja,2.0,Real Madrid,Hyper,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639592,2025-03-10 15:52:00,River Plate,Glumac,4.0,Boca Juniors,arch,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639271,2025-03-10 15:40:00,Man City,Bolec,2.0,River Plate,Glumac,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639270,2025-03-10 15:40:00,Boca Juniors,arch,3.0,PSG,Maslja,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639471,2025-03-10 15:28:00,Boca Juniors,arch,2.0,Real Madrid,Hyper,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639470,2025-03-10 15:28:00,Man City,Bolec,2.0,PSG,Maslja,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639440,2025-03-10 15:16:00,PSG,Maslja,2.0,River Plate,Glumac,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639439,2025-03-10 15:16:00,Real Madrid,Hyper,5.0,Man City,Bolec,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639437,2025-03-10 15:04:00,River Plate,Glumac,5.0,Real Madrid,Hyper,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639438,2025-03-10 15:04:00,Man City,Bolec,1.0,Boca Juniors,arch,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639297,2025-03-10 14:52:00,Boca Juniors,arch,3.0,River Plate,Glumac,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639280,2025-03-10 14:52:00,Real Madrid,Hyper,5.0,PSG,Maslja,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639278,2025-03-10 14:48:00,Man Utd,Arcos,4.0,Tottenham,dm1trena,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639277,2025-03-10 14:48:00,Eintracht,lowheels,3.0,Roma,Wboy,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639600,2025-03-10 14:38:51,River Plate,Glumac,2.0,Man City,Bolec,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639599,2025-03-10 14:38:30,PSG,Maslja,2.0,Boca Juniors,arch,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639218,2025-03-10 14:36:00,Roma,Wboy,2.0,Man Utd,Arcos,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639219,2025-03-10 14:36:00,Fenerbahce,Bomb1to,4.0,Eintracht,lowheels,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639209,2025-03-10 14:28:00,Lyon,labotryas,2.0,Marseille,DaVa,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639208,2025-03-10 14:28:00,Lille,MeLToSik,2.0,PSG,Flewless_phoenix,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639211,2025-03-10 14:24:00,Tottenham,dm1trena,0.0,Roma,Wboy,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639210,2025-03-10 14:24:00,Man Utd,Arcos,2.0,Fenerbahce,Bomb1to,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638729,2025-03-10 14:16:00,PSG,Flewless_phoenix,0.0,Lyon,labotryas,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638730,2025-03-10 14:16:00,Monaco,sane4ek8,3.0,Lille,MeLToSik,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639192,2025-03-10 14:12:00,Eintracht,lowheels,1.0,Man Utd,Arcos,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638646,2025-03-10 14:12:00,Fenerbahce,Bomb1to,4.0,Tottenham,dm1trena,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639184,2025-03-10 14:04:00,Lyon,labotryas,4.0,Monaco,sane4ek8,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639185,2025-03-10 14:04:00,Marseille,DaVa,2.0,PSG,Flewless_phoenix,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639166,2025-03-10 14:00:00,Tottenham,dm1trena,0.0,Eintracht,lowheels,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639167,2025-03-10 14:00:00,Roma,Wboy,3.0,Fenerbahce,Bomb1to,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639165,2025-03-10 13:52:00,Lille,MeLToSik,0.0,Lyon,labotryas,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639164,2025-03-10 13:52:00,Monaco,sane4ek8,2.0,Marseille,DaVa,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639114,2025-03-10 13:48:00,Roma,Wboy,3.0,Eintracht,lowheels,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639115,2025-03-10 13:48:00,Tottenham,dm1trena,3.0,Man Utd,Arcos,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639002,2025-03-10 13:40:00,Marseille,DaVa,1.0,Lille,MeLToSik,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638577,2025-03-10 13:40:00,PSG,Flewless_phoenix,1.0,Monaco,sane4ek8,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638896,2025-03-10 13:36:00,Eintracht,lowheels,4.0,Fenerbahce,Bomb1to,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638895,2025-03-10 13:36:00,Man Utd,Arcos,1.0,Roma,Wboy,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638796,2025-03-10 13:28:21,Marseille,DaVa,0.0,Lyon,labotryas,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638795,2025-03-10 13:28:18,PSG,Flewless_phoenix,5.0,Lille,MeLToSik,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638734,2025-03-10 13:24:00,Fenerbahce,Bomb1to,3.0,Man Utd,Arcos,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638743,2025-03-10 13:24:00,Roma,Wboy,4.0,Tottenham,dm1trena,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639200,2025-03-10 13:16:18,Lyon,labotryas,3.0,PSG,Flewless_phoenix,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639201,2025-03-10 13:16:09,Lille,MeLToSik,1.0,Monaco,sane4ek8,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638647,2025-03-10 13:12:00,Man Utd,Arcos,2.0,Eintracht,lowheels,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639202,2025-03-10 13:10:28,Tottenham,dm1trena,4.0,Fenerbahce,Bomb1to,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638672,2025-03-10 13:04:00,Monaco,sane4ek8,3.0,Lyon,labotryas,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638673,2025-03-10 13:04:00,PSG,Flewless_phoenix,0.0,Marseille,DaVa,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638633,2025-03-10 13:00:00,Eintracht,lowheels,4.0,Tottenham,dm1trena,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638635,2025-03-10 13:00:00,Fenerbahce,Bomb1to,4.0,Roma,Wboy,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638594,2025-03-10 12:52:00,Lyon,labotryas,2.0,Lille,MeLToSik,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638593,2025-03-10 12:52:00,Marseille,DaVa,1.0,Monaco,sane4ek8,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639108,2025-03-10 12:40:00,Monaco,sane4ek8,3.0,PSG,Flewless_phoenix,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638568,2025-03-10 12:40:00,Lille,MeLToSik,0.0,Marseille,DaVa,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638535,2025-03-10 12:38:00,River Plate,lowheels,2.0,Real Madrid,Wboy,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638525,2025-03-10 12:38:00,Man City,Arcos,1.0,PSG,dm1trena,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638524,2025-03-10 12:26:00,Boca Juniors,Bomb1to,1.0,River Plate,lowheels,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638523,2025-03-10 12:26:00,Real Madrid,Wboy,4.0,Man City,Arcos,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638492,2025-03-10 12:17:20,Mexico,labotryas,1.0,Sweden,DaVa,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638491,2025-03-10 12:17:04,Portugal,MeLToSik,1.0,Croatia,Flewless_phoenix,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638393,2025-03-10 12:14:00,Man City,Arcos,3.0,Boca Juniors,Bomb1to,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638394,2025-03-10 12:14:00,PSG,dm1trena,5.0,Real Madrid,Wboy,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638005,2025-03-10 12:06:00,Netherlands,sane4ek8,3.0,Portugal,MeLToSik,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638004,2025-03-10 12:06:00,Croatia,Flewless_phoenix,4.0,Mexico,labotryas,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638356,2025-03-10 12:02:14,River Plate,lowheels,2.0,Man City,Arcos,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638355,2025-03-10 12:02:10,Boca Juniors,Bomb1to,0.0,PSG,dm1trena,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638192,2025-03-10 11:54:00,Mexico,labotryas,2.0,Netherlands,sane4ek8,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638172,2025-03-10 11:54:00,Sweden,DaVa,3.0,Croatia,Flewless_phoenix,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638174,2025-03-10 11:50:00,Real Madrid,Wboy,2.0,Boca Juniors,Bomb1to,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638173,2025-03-10 11:50:00,PSG,dm1trena,4.0,River Plate,lowheels,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638171,2025-03-10 11:42:00,Netherlands,sane4ek8,3.0,Sweden,DaVa,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638152,2025-03-10 11:42:00,Portugal,MeLToSik,2.0,Mexico,labotryas,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638124,2025-03-10 11:38:00,Real Madrid,Wboy,3.0,River Plate,lowheels,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638125,2025-03-10 11:38:00,PSG,dm1trena,1.0,Man City,Arcos,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638118,2025-03-10 11:30:00,Sweden,DaVa,6.0,Portugal,MeLToSik,6.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638119,2025-03-10 11:30:00,Croatia,Flewless_phoenix,1.0,Netherlands,sane4ek8,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638123,2025-03-10 11:26:00,River Plate,lowheels,2.0,Boca Juniors,Bomb1to,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638122,2025-03-10 11:26:00,Man City,Arcos,5.0,Real Madrid,Wboy,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638117,2025-03-10 11:18:00,Sweden,DaVa,3.0,Mexico,labotryas,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638116,2025-03-10 11:18:00,Croatia,Flewless_phoenix,1.0,Portugal,MeLToSik,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638120,2025-03-10 11:14:00,Boca Juniors,Bomb1to,2.0,Man City,Arcos,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638121,2025-03-10 11:14:00,Real Madrid,Wboy,2.0,PSG,dm1trena,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638396,2025-03-10 11:06:00,Portugal,MeLToSik,2.0,Netherlands,sane4ek8,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638395,2025-03-10 11:06:00,Mexico,labotryas,1.0,Croatia,Flewless_phoenix,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638000,2025-03-10 11:02:07,PSG,dm1trena,1.0,Boca Juniors,Bomb1to,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638001,2025-03-10 11:02:06,Man City,Arcos,0.0,River Plate,lowheels,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9637999,2025-03-10 10:54:00,Croatia,Flewless_phoenix,0.0,Sweden,DaVa,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9637998,2025-03-10 10:54:00,Netherlands,sane4ek8,4.0,Mexico,labotryas,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9637984,2025-03-10 10:50:00,River Plate,lowheels,3.0,PSG,dm1trena,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9637985,2025-03-10 10:50:00,Boca Juniors,Bomb1to,3.0,Real Madrid,Wboy,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9637997,2025-03-10 10:42:00,Sweden,DaVa,2.0,Netherlands,sane4ek8,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9637983,2025-03-10 10:42:00,Mexico,labotryas,2.0,Portugal,MeLToSik,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
