event_id,date,away_team,away_player,away_score,home_team,home_player,home_score,total_score,league,home_str,away_str,players,odd_over,odd_under,handicap,prob_over,prob_under,ev_over,ev_under,bet_type,bet_odd,bet_prob,bet_ev,hot_ev,minimum_line,minimum_odd,time_sent,lambda_pred,ended,raw_score,profit,result,canceled,sent,message_id,chat_id,edited,result_emoji,time_range,saved_on_excel,month,totally_processed,league_id
9746520,2025-03-31 20:15:00,RB Leipzig,Goliath,1.0,Bayern,Miguel,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746519,2025-03-31 20:15:00,Eintracht,Zangief,2.0,Dortmund,Madisson,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746492,2025-03-31 20:15:00,Nottm Forest,Hussein,3.0,Arsenal,Razvan,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743034,2025-03-31 20:15:00,Chelsea,Ivan,2.0,Newcastle,Sensei,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746518,2025-03-31 20:30:00,Eintracht,Zangief,2.0,RB Leipzig,Goliath,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743020,2025-03-31 20:30:00,Nottm Forest,Hussein,2.0,Chelsea,Ivan,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743058,2025-03-31 20:30:00,Man City,Mariner,4.0,Arsenal,Razvan,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743055,2025-03-31 20:45:00,Arsenal,Razvan,4.0,Chelsea,Ivan,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746521,2025-03-31 20:45:00,Dortmund,Madisson,2.0,RB Leipzig,Goliath,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743052,2025-03-31 20:45:00,Man City,Mariner,1.0,Newcastle,Sensei,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746556,2025-03-31 21:00:00,Dortmund,Madisson,1.0,Bayern,Miguel,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742353,2025-03-31 21:00:00,Man City,Mariner,2.0,Chelsea,Ivan,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746471,2025-03-31 21:00:00,Newcastle,Sensei,1.0,Nottm Forest,Hussein,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746516,2025-03-31 21:15:00,Bayern,Miguel,4.0,Eintracht,Zangief,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743048,2025-03-31 21:15:00,Man City,Mariner,4.0,Nottm Forest,Hussein,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746472,2025-03-31 21:15:00,Newcastle,Sensei,2.0,Arsenal,Razvan,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742605,2025-03-31 21:30:00,Eintracht,Razvan,3.0,Man Utd,Hussein,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746522,2025-03-31 21:30:00,Bayern,Miguel,3.0,RB Leipzig,Goliath,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742575,2025-03-31 21:30:00,Olympiakos,Sensei,6.0,Roma,Ivan,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9746517,2025-03-31 21:30:00,Dortmund,Madisson,3.0,Eintracht,Zangief,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742581,2025-03-31 21:45:00,Roma,Ivan,4.0,Man Utd,Hussein,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742635,2025-03-31 21:45:00,Eintracht,Razvan,4.0,Ajax,Mariner,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742577,2025-03-31 22:00:00,Roma,Ivan,4.0,Eintracht,Razvan,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742569,2025-03-31 22:00:00,Olympiakos,Sensei,2.0,Ajax,Mariner,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742572,2025-03-31 22:15:00,Man Utd,Hussein,4.0,Olympiakos,Sensei,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742580,2025-03-31 22:15:00,Roma,Ivan,1.0,Ajax,Mariner,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742570,2025-03-31 22:30:00,Eintracht,Razvan,3.0,Olympiakos,Sensei,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742610,2025-03-31 22:30:00,Man Utd,Hussein,5.0,Ajax,Mariner,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742563,2025-03-31 23:00:00,Roma,Ivan,2.0,Olympiakos,Sensei,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742608,2025-03-31 23:00:00,Man Utd,Hussein,3.0,Eintracht,Razvan,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742583,2025-03-31 23:15:00,Man Utd,Hussein,3.0,Roma,Ivan,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742634,2025-03-31 23:15:00,Ajax,Mariner,3.0,Eintracht,Razvan,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742578,2025-03-31 23:30:00,Eintracht,Razvan,3.0,Roma,Ivan,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742573,2025-03-31 23:30:00,Ajax,Mariner,2.0,Olympiakos,Sensei,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742560,2025-03-31 23:45:00,Olympiakos,Sensei,2.0,Man Utd,Hussein,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742582,2025-03-31 23:45:00,Ajax,Mariner,1.0,Roma,Ivan,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742567,2025-04-01 00:00:00,Olympiakos,Sensei,1.0,Eintracht,Razvan,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742606,2025-04-01 00:00:00,Ajax,Mariner,1.0,Man Utd,Hussein,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743057,2025-04-01 00:15:00,Real Betis,Razvan,0.0,Chelsea,Hussein,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743054,2025-04-01 00:15:00,Panathinaikos,Sensei,4.0,Fiorentina,Ivan,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742875,2025-04-01 00:30:00,Fiorentina,Ivan,3.0,Chelsea,Hussein,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743027,2025-04-01 00:30:00,Real Betis,Razvan,2.0,Rapid Vienna,Mariner,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742933,2025-04-01 00:45:00,Panathinaikos,Sensei,3.0,Rapid Vienna,Mariner,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743026,2025-04-01 00:45:00,Fiorentina,Ivan,4.0,Real Betis,Razvan,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743053,2025-04-01 01:00:00,Fiorentina,Ivan,3.0,Rapid Vienna,Mariner,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743045,2025-04-01 01:00:00,Chelsea,Hussein,1.0,Panathinaikos,Sensei,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743044,2025-04-01 01:15:00,Chelsea,Hussein,0.0,Rapid Vienna,Mariner,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743025,2025-04-01 01:15:00,Real Betis,Razvan,4.0,Panathinaikos,Sensei,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743019,2025-04-01 01:30:00,Fiorentina,Ivan,2.0,Panathinaikos,Sensei,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743047,2025-04-01 01:30:00,Chelsea,Hussein,0.0,Real Betis,Razvan,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742873,2025-04-01 01:45:00,Chelsea,Hussein,3.0,Fiorentina,Ivan,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743022,2025-04-01 01:45:00,Rapid Vienna,Mariner,1.0,Real Betis,Razvan,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743042,2025-04-01 02:00:00,Real Betis,Razvan,4.0,Fiorentina,Ivan,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9742931,2025-04-01 02:00:00,Rapid Vienna,Mariner,3.0,Panathinaikos,Sensei,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743032,2025-04-01 02:15:00,Panathinaikos,Sensei,1.0,Chelsea,Hussein,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743040,2025-04-01 02:15:00,Rapid Vienna,Mariner,5.0,Fiorentina,Ivan,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743024,2025-04-01 02:30:00,Rapid Vienna,Mariner,1.0,Chelsea,Hussein,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743060,2025-04-01 02:30:00,Panathinaikos,Sensei,2.0,Real Betis,Razvan,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747497,2025-04-01 03:00:00,PSG,Romeo,3.0,Real Madrid,Xerxes,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747496,2025-04-01 03:00:00,Inter,Molotov,1.0,Arsenal,Aladdin,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747680,2025-04-01 03:15:00,Inter,Molotov,0.0,Bayern,val,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747518,2025-04-01 03:15:00,Real Madrid,Xerxes,1.0,Arsenal,Aladdin,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747545,2025-04-01 03:30:00,PSG,Romeo,1.0,Bayern,val,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747572,2025-04-01 03:30:00,Real Madrid,Xerxes,1.0,Inter,Molotov,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747576,2025-04-01 03:45:00,Real Madrid,Xerxes,1.0,Bayern,val,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747567,2025-04-01 03:45:00,Arsenal,Aladdin,2.0,PSG,Romeo,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747555,2025-04-01 04:00:00,Inter,Molotov,2.0,PSG,Romeo,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747554,2025-04-01 04:00:00,Arsenal,Aladdin,1.0,Bayern,val,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747546,2025-04-01 04:15:00,Real Madrid,Xerxes,1.0,PSG,Romeo,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747547,2025-04-01 04:15:00,Arsenal,Aladdin,3.0,Inter,Molotov,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747517,2025-04-01 04:30:00,Bayern,val,2.0,Inter,Molotov,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747558,2025-04-01 04:30:00,Arsenal,Aladdin,4.0,Real Madrid,Xerxes,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747559,2025-04-01 04:45:00,Bayern,val,2.0,PSG,Romeo,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747570,2025-04-01 04:45:00,Inter,Molotov,3.0,Real Madrid,Xerxes,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747562,2025-04-01 05:00:00,PSG,Romeo,5.0,Arsenal,Aladdin,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747575,2025-04-01 05:00:00,Bayern,val,1.0,Real Madrid,Xerxes,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747564,2025-04-01 05:15:00,PSG,Romeo,5.0,Inter,Molotov,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747568,2025-04-01 05:15:00,Bayern,val,2.0,Arsenal,Aladdin,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747808,2025-04-01 05:30:00,Real Madrid,Romeo,1.0,A.Bilbao,Xerxes,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747811,2025-04-01 05:30:00,Villarreal,Molotov,3.0,A.Madrid,Aladdin,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747869,2025-04-01 05:45:00,Villarreal,Molotov,3.0,Barcelona,val,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747894,2025-04-01 05:45:00,A.Bilbao,Xerxes,2.0,A.Madrid,Aladdin,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747876,2025-04-01 06:00:00,Real Madrid,Romeo,1.0,Barcelona,val,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747864,2025-04-01 06:00:00,A.Bilbao,Xerxes,2.0,Villarreal,Molotov,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747939,2025-04-01 06:00:00,PSV,Punisher,2.0,Aston Villa,Banega,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747938,2025-04-01 06:00:00,Benfica,Nio,1.0,Barcelona,David,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747957,2025-04-01 06:15:00,Barcelona,David,1.0,Aston Villa,Banega,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747878,2025-04-01 06:15:00,A.Madrid,Aladdin,1.0,Real Madrid,Romeo,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747888,2025-04-01 06:15:00,A.Bilbao,Xerxes,3.0,Barcelona,val,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747956,2025-04-01 06:15:00,PSV,Punisher,1.0,Bayer 04,Spartacus,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747981,2025-04-01 06:30:00,Barcelona,David,2.0,PSV,Punisher,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747873,2025-04-01 06:30:00,Villarreal,Molotov,4.0,Real Madrid,Romeo,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747896,2025-04-01 06:30:00,A.Madrid,Aladdin,0.0,Barcelona,val,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747982,2025-04-01 06:30:00,Benfica,Nio,1.0,Bayer 04,Spartacus,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748011,2025-04-01 06:45:00,Aston Villa,Banega,2.0,Benfica,Nio,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748012,2025-04-01 06:45:00,Barcelona,David,2.0,Bayer 04,Spartacus,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748033,2025-04-01 07:00:00,Aston Villa,Banega,1.0,Bayer 04,Spartacus,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748034,2025-04-01 07:00:00,PSV,Punisher,1.0,Benfica,Nio,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747862,2025-04-01 07:00:00,A.Madrid,Aladdin,1.0,Villarreal,Molotov,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747882,2025-04-01 07:00:00,A.Bilbao,Xerxes,2.0,Real Madrid,Romeo,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747867,2025-04-01 07:15:00,Barcelona,val,2.0,Villarreal,Molotov,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748068,2025-04-01 07:15:00,Barcelona,David,2.0,Benfica,Nio,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747898,2025-04-01 07:15:00,A.Madrid,Aladdin,4.0,A.Bilbao,Xerxes,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748069,2025-04-01 07:15:00,Aston Villa,Banega,1.0,PSV,Punisher,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748098,2025-04-01 07:30:00,Bayer 04,Spartacus,1.0,PSV,Punisher,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748097,2025-04-01 07:30:00,Aston Villa,Banega,2.0,Barcelona,David,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747872,2025-04-01 07:30:00,Villarreal,Molotov,2.0,A.Bilbao,Xerxes,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747881,2025-04-01 07:30:00,Barcelona,val,4.0,Real Madrid,Romeo,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748257,2025-04-01 07:45:00,PSV,Punisher,1.0,Barcelona,David,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748258,2025-04-01 07:45:00,Bayer 04,Spartacus,2.0,Benfica,Nio,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747891,2025-04-01 07:45:00,Barcelona,val,1.0,A.Bilbao,Xerxes,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747885,2025-04-01 07:45:00,Real Madrid,Romeo,7.0,A.Madrid,Aladdin,3.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747895,2025-04-01 08:00:00,Barcelona,val,3.0,A.Madrid,Aladdin,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9747863,2025-04-01 08:00:00,Real Madrid,Romeo,2.0,Villarreal,Molotov,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748332,2025-04-01 08:00:00,Bayer 04,Spartacus,3.0,Barcelona,David,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748331,2025-04-01 08:00:00,Benfica,Nio,3.0,Aston Villa,Banega,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748378,2025-04-01 08:15:00,A.Bilbao,Molotov,1.0,Lazio,Aladdin,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748379,2025-04-01 08:15:00,Fenerbahce,Romeo,2.0,Tottenham,Xerxes,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748375,2025-04-01 08:15:00,Benfica,Nio,2.0,PSV,Punisher,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748376,2025-04-01 08:15:00,Bayer 04,Spartacus,2.0,Aston Villa,Banega,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748405,2025-04-01 08:30:00,Tottenham,Xerxes,3.0,Lazio,Aladdin,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748420,2025-04-01 08:30:00,A.Bilbao,Molotov,4.0,Lyon,val,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748456,2025-04-01 08:30:00,RB Leipzig,Punisher,3.0,Eintracht,Banega,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748457,2025-04-01 08:30:00,Bayern,Nio,2.0,VfB Stuttgart,David,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748495,2025-04-01 08:45:00,RB Leipzig,Punisher,1.0,Dortmund,Spartacus,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748394,2025-04-01 08:45:00,Fenerbahce,Romeo,3.0,Lyon,val,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748496,2025-04-01 08:45:00,VfB Stuttgart,David,2.0,Eintracht,Banega,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748422,2025-04-01 08:45:00,Tottenham,Xerxes,2.0,A.Bilbao,Molotov,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748400,2025-04-01 09:00:00,Tottenham,Xerxes,1.0,Lyon,val,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748522,2025-04-01 09:00:00,VfB Stuttgart,David,3.0,RB Leipzig,Punisher,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748523,2025-04-01 09:00:00,Bayern,Nio,0.0,Dortmund,Spartacus,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748397,2025-04-01 09:00:00,Lazio,Aladdin,2.0,Fenerbahce,Romeo,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748390,2025-04-01 09:15:00,A.Bilbao,Molotov,5.0,Fenerbahce,Romeo,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748570,2025-04-01 09:15:00,VfB Stuttgart,David,4.0,Dortmund,Spartacus,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748571,2025-04-01 09:15:00,Eintracht,Banega,2.0,Bayern,Nio,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748425,2025-04-01 09:15:00,Lazio,Aladdin,2.0,Lyon,val,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748384,2025-04-01 09:30:00,Tottenham,Xerxes,4.0,Fenerbahce,Romeo,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748409,2025-04-01 09:30:00,Lazio,Aladdin,2.0,A.Bilbao,Molotov,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748648,2025-04-01 09:30:00,RB Leipzig,Punisher,1.0,Bayern,Nio,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748647,2025-04-01 09:30:00,Eintracht,Banega,4.0,Dortmund,Spartacus,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748403,2025-04-01 09:45:00,Lazio,Aladdin,2.0,Tottenham,Xerxes,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748424,2025-04-01 09:45:00,Lyon,val,3.0,A.Bilbao,Molotov,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748389,2025-04-01 10:00:00,Lyon,val,4.0,Fenerbahce,Romeo,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748407,2025-04-01 10:00:00,A.Bilbao,Molotov,3.0,Tottenham,Xerxes,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748736,2025-04-01 10:00:00,VfB Stuttgart,David,3.0,Bayern,Nio,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748737,2025-04-01 10:00:00,Eintracht,Banega,4.0,RB Leipzig,Punisher,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748404,2025-04-01 10:15:00,Lyon,val,2.0,Tottenham,Xerxes,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748386,2025-04-01 10:15:00,Fenerbahce,Romeo,2.0,Lazio,Aladdin,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748784,2025-04-01 10:15:00,Eintracht,Banega,1.0,VfB Stuttgart,David,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748783,2025-04-01 10:15:00,Dortmund,Spartacus,2.0,RB Leipzig,Punisher,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748391,2025-04-01 10:30:00,Fenerbahce,Romeo,3.0,A.Bilbao,Molotov,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748406,2025-04-01 10:30:00,Lyon,val,1.0,Lazio,Aladdin,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748875,2025-04-01 10:30:00,Dortmund,Spartacus,1.0,Bayern,Nio,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748876,2025-04-01 10:30:00,RB Leipzig,Punisher,0.0,VfB Stuttgart,David,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748931,2025-04-01 10:45:00,Dortmund,Spartacus,1.0,VfB Stuttgart,David,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748932,2025-04-01 10:45:00,Bayern,Nio,2.0,Eintracht,Banega,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748913,2025-04-01 11:00:00,Eintracht,Dempsey,2.0,Man Utd,Jack,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748990,2025-04-01 11:00:00,Bayern,Nio,3.0,RB Leipzig,Punisher,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748987,2025-04-01 11:00:00,Dortmund,Spartacus,2.0,Eintracht,Banega,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9748914,2025-04-01 11:00:00,Olympiakos,Klaus,2.0,Roma,Potter,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
