event_id,date,away_team,away_player,away_score,home_team,home_player,home_score,total_score,league,home_str,away_str,players,odd_over,odd_under,handicap,prob_over,prob_under,ev_over,ev_under,bet_type,bet_odd,bet_prob,bet_ev,hot_ev,minimum_line,minimum_odd,time_sent,lambda_pred,ended,raw_score,profit,result,canceled,sent,message_id,chat_id,edited,result_emoji,time_range,saved_on_excel,month,totally_processed,league_id,bet_initial
10210412,2025-07-03 10:02:00,Boca Juniors,MeLToSik,3,Man City,FEARGGWP,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210402,2025-07-03 10:06:00,Mexico,RossFCDK,4,Portugal,Bomb1to,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210396,2025-07-03 10:06:00,Sweden,lowheels,2,Netherlands,Jekunam,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210414,2025-07-03 10:14:00,River Plate,DaVa,5,Boca Juniors,MeLToSik,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210428,2025-07-03 10:14:00,Man City,FEARGGWP,2,Real Madrid,Flewless_phoenix,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210408,2025-07-03 10:18:00,Netherlands,Jekunam,5,Mexico,RossFCDK,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210409,2025-07-03 10:18:00,Croatia,dm1trena,3,Sweden,lowheels,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210430,2025-07-03 10:26:00,PSG,sane4ek8,0,Man City,FEARGGWP,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210429,2025-07-03 10:26:00,Real Madrid,Flewless_phoenix,3,River Plate,DaVa,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210615,2025-07-03 10:30:00,Netherlands,Jekunam,1,Portugal,Bomb1to,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210612,2025-07-03 10:30:00,Croatia,dm1trena,4,Mexico,RossFCDK,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210630,2025-07-03 10:38:00,Boca Juniors,MeLToSik,1,Real Madrid,Flewless_phoenix,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210616,2025-07-03 10:38:00,River Plate,DaVa,3,PSG,sane4ek8,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210628,2025-07-03 10:42:00,Portugal,Bomb1to,4,Croatia,dm1trena,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210629,2025-07-03 10:42:00,Mexico,RossFCDK,3,Sweden,lowheels,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210638,2025-07-03 10:50:00,River Plate,DaVa,2,Man City,FEARGGWP,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210637,2025-07-03 10:50:00,Boca Juniors,MeLToSik,2,PSG,sane4ek8,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210660,2025-07-03 10:54:00,Sweden,lowheels,4,Portugal,Bomb1to,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210636,2025-07-03 10:54:00,Croatia,dm1trena,4,Netherlands,Jekunam,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210661,2025-07-03 11:02:00,Man City,FEARGGWP,1,Boca Juniors,MeLToSik,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210662,2025-07-03 11:02:00,PSG,sane4ek8,1,Real Madrid,Flewless_phoenix,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210672,2025-07-03 11:06:00,Portugal,Bomb1to,4,Mexico,RossFCDK,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210671,2025-07-03 11:06:00,Netherlands,Jekunam,4,Sweden,lowheels,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210663,2025-07-03 11:14:00,Real Madrid,Flewless_phoenix,1,Man City,FEARGGWP,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210664,2025-07-03 11:14:00,Boca Juniors,MeLToSik,2,River Plate,DaVa,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210680,2025-07-03 11:18:00,Sweden,lowheels,2,Croatia,dm1trena,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210917,2025-07-03 11:18:00,Mexico,RossFCDK,5,Netherlands,Jekunam,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210681,2025-07-03 11:26:00,River Plate,DaVa,3,Real Madrid,Flewless_phoenix,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210682,2025-07-03 11:26:00,Man City,FEARGGWP,4,PSG,sane4ek8,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210697,2025-07-03 11:38:00,PSG,sane4ek8,3,River Plate,DaVa,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10210698,2025-07-03 11:38:00,Real Madrid,Flewless_phoenix,6,Boca Juniors,MeLToSik,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211178,2025-07-03 11:40:00,Lyon,RossFCDK,1,PSG,dm1trena,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211179,2025-07-03 11:40:00,Lille,Bomb1to,1,Monaco,Jekunam,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211193,2025-07-03 11:52:00,PSG,dm1trena,4,Lille,Bomb1to,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211211,2025-07-03 11:52:00,Marseille,lowheels,3,Lyon,RossFCDK,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211223,2025-07-03 12:00:00,Man Utd,FEARGGWP,4,Eintracht,DaVa,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211222,2025-07-03 12:00:00,Tottenham,sane4ek8,0,Fenerbahce,MeLToSik,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211382,2025-07-03 12:04:00,Monaco,Jekunam,4,PSG,dm1trena,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211381,2025-07-03 12:04:00,Lille,Bomb1to,2,Marseille,lowheels,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211298,2025-07-03 12:12:00,Fenerbahce,MeLToSik,2,Man Utd,FEARGGWP,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211299,2025-07-03 12:12:00,Roma,Flewless_phoenix,3,Tottenham,sane4ek8,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211385,2025-07-03 12:16:00,Lyon,RossFCDK,2,Lille,Bomb1to,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211396,2025-07-03 12:16:00,Marseille,lowheels,1,Monaco,Jekunam,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211301,2025-07-03 12:24:00,Eintracht,DaVa,1,Fenerbahce,MeLToSik,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211300,2025-07-03 12:24:00,Man Utd,FEARGGWP,4,Roma,Flewless_phoenix,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211398,2025-07-03 12:28:00,Monaco,Jekunam,0,Lyon,RossFCDK,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211410,2025-07-03 12:28:00,PSG,dm1trena,4,Marseille,lowheels,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211422,2025-07-03 12:36:00,Tottenham,sane4ek8,5,Man Utd,FEARGGWP,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211421,2025-07-03 12:36:00,Roma,Flewless_phoenix,2,Eintracht,DaVa,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211558,2025-07-03 12:40:00,PSG,dm1trena,4,Lyon,RossFCDK,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211545,2025-07-03 12:40:00,Monaco,Jekunam,3,Lille,Bomb1to,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211424,2025-07-03 12:48:00,Fenerbahce,MeLToSik,2,Roma,Flewless_phoenix,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211423,2025-07-03 12:48:00,Eintracht,DaVa,3,Tottenham,sane4ek8,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211559,2025-07-03 12:52:00,Lille,Bomb1to,5,PSG,dm1trena,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211560,2025-07-03 12:52:00,Lyon,RossFCDK,4,Marseille,lowheels,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211580,2025-07-03 13:00:00,Fenerbahce,MeLToSik,1,Tottenham,sane4ek8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211581,2025-07-03 13:00:00,Eintracht,DaVa,3,Man Utd,FEARGGWP,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211579,2025-07-03 13:04:00,PSG,dm1trena,3,Monaco,Jekunam,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211578,2025-07-03 13:04:00,Marseille,lowheels,5,Lille,Bomb1to,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211583,2025-07-03 13:12:00,Tottenham,sane4ek8,6,Roma,Flewless_phoenix,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211582,2025-07-03 13:12:00,Man Utd,FEARGGWP,1,Fenerbahce,MeLToSik,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211610,2025-07-03 13:16:00,Lille,Bomb1to,2,Lyon,RossFCDK,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211614,2025-07-03 13:16:00,Monaco,Jekunam,1,Marseille,lowheels,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211662,2025-07-03 13:24:00,Roma,Flewless_phoenix,3,Man Utd,FEARGGWP,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211663,2025-07-03 13:24:00,Fenerbahce,MeLToSik,1,Eintracht,DaVa,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211908,2025-07-03 13:28:00,Lyon,RossFCDK,3,Monaco,Jekunam,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211909,2025-07-03 13:28:00,Marseille,lowheels,5,PSG,dm1trena,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211701,2025-07-03 13:36:00,Man Utd,FEARGGWP,3,Tottenham,sane4ek8,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211664,2025-07-03 13:36:00,Eintracht,DaVa,2,Roma,Flewless_phoenix,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212011,2025-07-03 13:40:00,River Plate,Cevuu,2,PSG,Boki,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212010,2025-07-03 13:40:00,Real Madrid,Peconi,1,Boca Juniors,Glumac,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211874,2025-07-03 13:48:00,Tottenham,sane4ek8,1,Eintracht,DaVa,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10211910,2025-07-03 13:48:00,Roma,Flewless_phoenix,3,Fenerbahce,MeLToSik,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212083,2025-07-03 13:52:00,Man City,Steksy,3,Real Madrid,Peconi,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212082,2025-07-03 13:52:00,Boca Juniors,Glumac,4,River Plate,Cevuu,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212091,2025-07-03 14:04:00,PSG,Boki,4,Boca Juniors,Glumac,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212090,2025-07-03 14:04:00,River Plate,Cevuu,3,Man City,Steksy,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212154,2025-07-03 14:16:00,Real Madrid,Peconi,3,River Plate,Cevuu,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212153,2025-07-03 14:16:00,Man City,Steksy,2,PSG,Boki,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212170,2025-07-03 14:28:00,Boca Juniors,Glumac,5,Man City,Steksy,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212169,2025-07-03 14:28:00,PSG,Boki,3,Real Madrid,Peconi,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212326,2025-07-03 14:40:00,Boca Juniors,Glumac,4,Real Madrid,Peconi,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212327,2025-07-03 14:40:00,PSG,Boki,4,River Plate,Cevuu,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212328,2025-07-03 14:52:00,River Plate,Cevuu,0,Boca Juniors,Glumac,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212332,2025-07-03 14:52:00,Real Madrid,Peconi,3,Man City,Steksy,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212333,2025-07-03 15:04:00,Boca Juniors,Glumac,2,PSG,Boki,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212364,2025-07-03 15:04:00,Man City,Steksy,6,River Plate,Cevuu,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212389,2025-07-03 15:16:00,River Plate,Cevuu,2,Real Madrid,Peconi,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212382,2025-07-03 15:16:00,PSG,Boki,3,Man City,Steksy,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212414,2025-07-03 15:28:00,Man City,Steksy,3,Boca Juniors,Glumac,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212417,2025-07-03 15:28:00,Real Madrid,Peconi,0,PSG,Boki,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212448,2025-07-03 15:50:00,Tottenham,Peconi,2,Fenerbahce,Glumac,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212449,2025-07-03 15:50:00,Eintracht,Cevuu,3,Roma,Boki,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212469,2025-07-03 16:02:00,Man Utd,Steksy,4,Tottenham,Peconi,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212450,2025-07-03 16:02:00,Fenerbahce,Glumac,3,Eintracht,Cevuu,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212531,2025-07-03 16:14:00,Eintracht,Cevuu,0,Man Utd,Steksy,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212524,2025-07-03 16:14:00,Roma,Boki,3,Fenerbahce,Glumac,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212569,2025-07-03 16:26:00,Man Utd,Steksy,2,Roma,Boki,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212570,2025-07-03 16:26:00,Tottenham,Peconi,3,Eintracht,Cevuu,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212575,2025-07-03 16:38:00,Roma,Boki,6,Tottenham,Peconi,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212576,2025-07-03 16:38:00,Fenerbahce,Glumac,4,Man Utd,Steksy,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212723,2025-07-03 16:50:00,Fenerbahce,Glumac,3,Tottenham,Peconi,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212724,2025-07-03 16:50:00,Roma,Boki,3,Eintracht,Cevuu,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212725,2025-07-03 17:02:00,Eintracht,Cevuu,4,Fenerbahce,Glumac,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212726,2025-07-03 17:02:00,Tottenham,Peconi,6,Man Utd,Steksy,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212860,2025-07-03 17:14:00,Fenerbahce,Glumac,5,Roma,Boki,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212859,2025-07-03 17:14:00,Man Utd,Steksy,6,Eintracht,Cevuu,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212923,2025-07-03 17:26:00,Eintracht,Cevuu,4,Tottenham,Peconi,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212922,2025-07-03 17:26:00,Roma,Boki,2,Man Utd,Steksy,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212953,2025-07-03 17:38:00,Tottenham,Peconi,1,Roma,Boki,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10212954,2025-07-03 17:38:00,Man Utd,Steksy,5,Fenerbahce,Glumac,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213431,2025-07-03 18:10:00,Man Utd,Peconi,3,Liverpool,Glumac,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213432,2025-07-03 18:10:00,Man City,Cevuu,3,Arsenal,Boki,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213433,2025-07-03 18:22:00,Liverpool,Glumac,3,Man City,Cevuu,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213434,2025-07-03 18:22:00,Chelsea,Steksy,2,Man Utd,Peconi,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213467,2025-07-03 18:34:00,Man City,Cevuu,3,Chelsea,Steksy,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213468,2025-07-03 18:34:00,Arsenal,Boki,3,Liverpool,Glumac,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213518,2025-07-03 18:46:00,Man Utd,Peconi,2,Man City,Cevuu,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213517,2025-07-03 18:46:00,Chelsea,Steksy,1,Arsenal,Boki,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213519,2025-07-03 18:58:00,Arsenal,Boki,3,Man Utd,Peconi,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213520,2025-07-03 18:58:00,Liverpool,Glumac,3,Chelsea,Steksy,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213616,2025-07-03 19:10:00,Liverpool,Glumac,6,Man Utd,Peconi,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213617,2025-07-03 19:10:00,Arsenal,Boki,2,Man City,Cevuu,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213619,2025-07-03 19:22:00,Man Utd,Peconi,1,Chelsea,Steksy,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213618,2025-07-03 19:22:00,Man City,Cevuu,3,Liverpool,Glumac,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213633,2025-07-03 19:34:00,Liverpool,Glumac,4,Arsenal,Boki,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213632,2025-07-03 19:34:00,Chelsea,Steksy,2,Man City,Cevuu,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213656,2025-07-03 19:46:00,Man City,Cevuu,2,Man Utd,Peconi,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213655,2025-07-03 19:46:00,Arsenal,Boki,5,Chelsea,Steksy,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213669,2025-07-03 19:58:00,Man Utd,Peconi,0,Arsenal,Boki,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213670,2025-07-03 19:58:00,Chelsea,Steksy,4,Liverpool,Glumac,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213718,2025-07-03 20:20:00,Spain,Serenity,2,Argentina,zoyir,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213719,2025-07-03 20:20:00,Italy,v1nniePuh,3,Germany,tohi4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213768,2025-07-03 20:30:00,Braga,Inquisitor,3,Sporting,Kodak,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213761,2025-07-03 20:30:00,FC Porto,Boulevard,2,Benfica,Kray,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213746,2025-07-03 20:32:00,Germany,tohi4,1,Spain,Serenity,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213733,2025-07-03 20:32:00,France,goldfer,5,Italy,v1nniePuh,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213769,2025-07-03 20:42:00,Sporting,Kodak,0,FC Porto,Boulevard,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213770,2025-07-03 20:42:00,Rio Ave,hotShot,1,Braga,Inquisitor,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213748,2025-07-03 20:44:00,Argentina,zoyir,3,Germany,tohi4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213747,2025-07-03 20:44:00,Spain,Serenity,3,France,goldfer,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213771,2025-07-03 20:54:00,FC Porto,Boulevard,3,Rio Ave,hotShot,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213772,2025-07-03 20:54:00,Benfica,Kray,2,Sporting,Kodak,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213758,2025-07-03 20:56:00,Italy,v1nniePuh,6,Spain,Serenity,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213757,2025-07-03 20:56:00,France,goldfer,1,Argentina,zoyir,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213773,2025-07-03 21:06:00,Rio Ave,hotShot,0,Benfica,Kray,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213774,2025-07-03 21:06:00,Braga,Inquisitor,3,FC Porto,Boulevard,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213759,2025-07-03 21:08:00,Argentina,zoyir,4,Italy,v1nniePuh,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213760,2025-07-03 21:08:00,Germany,tohi4,1,France,goldfer,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213776,2025-07-03 21:18:00,Sporting,Kodak,4,Rio Ave,hotShot,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213775,2025-07-03 21:18:00,Benfica,Kray,1,Braga,Inquisitor,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213888,2025-07-03 21:20:00,Argentina,zoyir,7,Spain,Serenity,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213887,2025-07-03 21:20:00,Germany,tohi4,2,Italy,v1nniePuh,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213893,2025-07-03 21:30:00,Benfica,Kray,4,FC Porto,Boulevard,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213892,2025-07-03 21:30:00,Sporting,Kodak,2,Braga,Inquisitor,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213895,2025-07-03 21:32:00,Italy,v1nniePuh,3,France,goldfer,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213894,2025-07-03 21:32:00,Spain,Serenity,3,Germany,tohi4,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213900,2025-07-03 21:42:00,FC Porto,Boulevard,2,Sporting,Kodak,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213901,2025-07-03 21:42:00,Braga,Inquisitor,1,Rio Ave,hotShot,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213899,2025-07-03 21:44:00,Germany,tohi4,2,Argentina,zoyir,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213898,2025-07-03 21:44:00,France,goldfer,3,Spain,Serenity,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213902,2025-07-03 21:54:00,Sporting,Kodak,4,Benfica,Kray,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213923,2025-07-03 21:54:00,Rio Ave,hotShot,1,FC Porto,Boulevard,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213922,2025-07-03 21:56:00,Spain,Serenity,0,Italy,v1nniePuh,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10213921,2025-07-03 21:56:00,Argentina,zoyir,3,France,goldfer,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10214005,2025-07-03 22:06:00,Benfica,Kray,2,Rio Ave,hotShot,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10214006,2025-07-03 22:06:00,FC Porto,Boulevard,1,Braga,Inquisitor,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10214024,2025-07-03 22:08:00,France,goldfer,2,Germany,tohi4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10214023,2025-07-03 22:08:00,Italy,v1nniePuh,2,Argentina,zoyir,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
