Unnamed: 0,event_id,date,away_team,away_player,away_score,home_team,home_player,home_score,total_score,league,home_str,away_str,players,odd_over,odd_under,handicap,prob_over,prob_under,ev_over,ev_under,bet_type,bet_odd,bet_prob,bet_ev,hot_ev,minimum_line,minimum_odd,time_sent,lambda_pred,ended,raw_score,profit,result,canceled,sent,message_id,chat_id,edited,result_emoji,time_range,saved_on_excel,month,totally_processed,league_id
2587.0,9675983,2025-03-18 00:40:00,England,EMPEROR,2.0,France,GREED,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588.0,9675984,2025-03-18 00:55:00,Arsenal,GREED,2.0,Aston Villa,SMHAMILA,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2589.0,9676061,2025-03-18 01:10:00,Tottenham,EMPEROR,1.0,Newcastle,CASTLE,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590.0,9676062,2025-03-18 01:15:00,Napoli,DANTE,4.0,A.Madrid,ALPHA,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2591.0,9676063,2025-03-18 01:25:00,Newcastle,CASTLE,1.0,Arsenal,GREED,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592.0,9676064,2025-03-18 01:40:00,Aston Villa,SMHAMILA,1.0,Tottenham,EMPEROR,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2593.0,9676131,2025-03-18 01:45:00,Barcelona,VENUS,1.0,Napoli,DANTE,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594.0,9676230,2025-03-18 01:55:00,Newcastle,CASTLE,1.0,Aston Villa,SMHAMILA,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2595.0,9676233,2025-03-18 02:00:00,A.Madrid,ALPHA,1.0,Barcelona,VENUS,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2596.0,9676231,2025-03-18 02:10:00,Tottenham,EMPEROR,1.0,Arsenal,GREED,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2597.0,9676232,2025-03-18 02:25:00,Aston Villa,SMHAMILA,0.0,Arsenal,GREED,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2598.0,9676274,2025-03-18 02:40:00,Newcastle,CASTLE,5.0,Tottenham,EMPEROR,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2599.0,9676271,2025-03-18 02:45:00,A.Madrid,ALPHA,1.0,Napoli,DANTE,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600.0,9676296,2025-03-18 02:55:00,Arsenal,GREED,0.0,Newcastle,CASTLE,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2601.0,9676344,2025-03-18 03:10:00,Tottenham,EMPEROR,1.0,Aston Villa,SMHAMILA,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2602.0,9676419,2025-03-18 03:15:00,Napoli,DANTE,1.0,Barcelona,VENUS,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603.0,9676420,2025-03-18 03:25:00,Aston Villa,SMHAMILA,0.0,Newcastle,CASTLE,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2604.0,9676459,2025-03-18 03:30:00,Barcelona,VENUS,4.0,A.Madrid,ALPHA,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2605.0,9676460,2025-03-18 03:40:00,Arsenal,GREED,1.0,Tottenham,EMPEROR,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2606.0,9676484,2025-03-18 03:55:00,Liverpool,CASTLE,3.0,Barcelona,EMPEROR,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2607.0,9676525,2025-03-18 04:00:00,PSG,ALPHA,1.0,Bayern,DANTE,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2608.0,9676526,2025-03-18 04:10:00,A.Madrid,SMHAMILA,1.0,Napoli,GREED,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2609.0,9676527,2025-03-18 04:25:00,Napoli,GREED,2.0,Liverpool,CASTLE,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2610.0,9676532,2025-03-18 04:40:00,Barcelona,EMPEROR,0.0,A.Madrid,SMHAMILA,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2611.0,9676579,2025-03-18 04:45:00,Bayern,DANTE,1.0,Man City,VENUS,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612.0,9676580,2025-03-18 04:55:00,Napoli,GREED,1.0,Barcelona,EMPEROR,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613.0,9676581,2025-03-18 05:10:00,A.Madrid,SMHAMILA,0.0,Liverpool,CASTLE,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2614.0,9676701,2025-03-18 05:15:00,Man City,VENUS,2.0,PSG,ALPHA,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2615.0,9676702,2025-03-18 05:25:00,Barcelona,EMPEROR,0.0,Liverpool,CASTLE,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2616.0,9676722,2025-03-18 05:30:00,Bayern,DANTE,2.0,PSG,ALPHA,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617.0,9676723,2025-03-18 05:40:00,Napoli,GREED,0.0,A.Madrid,SMHAMILA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2618.0,9676724,2025-03-18 05:55:00,Liverpool,CASTLE,1.0,Napoli,GREED,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2619.0,9676777,2025-03-18 06:10:00,A.Madrid,SMHAMILA,2.0,Barcelona,EMPEROR,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2620.0,9676778,2025-03-18 06:15:00,Man City,VENUS,2.0,Bayern,DANTE,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2621.0,9676779,2025-03-18 06:25:00,Barcelona,EMPEROR,0.0,Napoli,GREED,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2622.0,9676862,2025-03-18 06:40:00,Liverpool,CASTLE,0.0,A.Madrid,SMHAMILA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2623.0,9676863,2025-03-18 06:45:00,PSG,ALPHA,2.0,Man City,VENUS,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2624.0,9677048,2025-03-18 07:00:00,Spain,CLINICAL,0.0,Portugal,MADNESS,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2625.0,9677049,2025-03-18 07:10:00,Man City,GUARDIAN,2.0,Real Madrid,MJ,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2626.0,9677050,2025-03-18 07:25:00,Real Madrid,MJ,0.0,Bayern,HAVOC,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627.0,9677281,2025-03-18 07:30:19,England,HAZARD,0.0,Spain,CLINICAL,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2628.0,9677051,2025-03-18 07:40:00,PSG,VIRUS,2.0,Man City,GUARDIAN,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2629.0,9677174,2025-03-18 07:45:00,Portugal,MADNESS,1.0,England,HAZARD,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630.0,9677175,2025-03-18 07:55:00,Real Madrid,MJ,0.0,PSG,VIRUS,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631.0,9677304,2025-03-18 08:00:00,Spain,CLINICAL,3.0,Portugal,MADNESS,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2632.0,9677262,2025-03-18 08:10:00,Man City,GUARDIAN,0.0,Bayern,HAVOC,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633.0,9677263,2025-03-18 08:15:00,England,HAZARD,0.0,Spain,CLINICAL,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2634.0,9677312,2025-03-18 08:30:00,Portugal,MADNESS,0.0,England,HAZARD,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2635.0,9677382,2025-03-18 08:40:00,Real Madrid,MJ,1.0,Man City,GUARDIAN,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636.0,9677384,2025-03-18 08:45:00,Portugal,MADNESS,0.0,Spain,CLINICAL,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2637.0,9677383,2025-03-18 08:55:00,Bayern,HAVOC,2.0,Real Madrid,MJ,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2638.0,9677395,2025-03-18 09:00:00,Spain,CLINICAL,0.0,England,HAZARD,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2639.0,9677466,2025-03-18 09:10:00,Man City,GUARDIAN,0.0,PSG,VIRUS,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2640.0,9677467,2025-03-18 09:15:00,England,HAZARD,0.0,Portugal,MADNESS,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2641.0,9677498,2025-03-18 09:25:00,PSG,VIRUS,1.0,Real Madrid,MJ,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642.0,9677500,2025-03-18 09:30:00,Portugal,MADNESS,0.0,Spain,CLINICAL,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2643.0,9677499,2025-03-18 09:40:00,Bayern,HAVOC,0.0,Man City,GUARDIAN,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644.0,9677514,2025-03-18 09:45:00,Spain,CLINICAL,1.0,England,HAZARD,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645.0,9677616,2025-03-18 10:00:00,Arsenal,MADNESS,1.0,Aston Villa,HAZARD,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2646.0,9677846,2025-03-18 10:13:02,Arsenal,MADNESS,1.0,Newcastle,CLINICAL,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647.0,9677678,2025-03-18 10:30:00,Newcastle,CLINICAL,0.0,Aston Villa,HAZARD,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2648.0,9677724,2025-03-18 10:40:00,Portugal,GUARDIAN,1.0,France,VIRUS,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2649.0,9677739,2025-03-18 10:45:00,Aston Villa,HAZARD,5.0,Arsenal,MADNESS,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650.0,9677794,2025-03-18 10:55:00,England,HAVOC,2.0,Portugal,GUARDIAN,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2651.0,9677633,2025-03-18 11:00:00,Newcastle,CLINICAL,1.0,Arsenal,MADNESS,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2652.0,9677810,2025-03-18 11:15:00,Aston Villa,HAZARD,0.0,Newcastle,CLINICAL,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2653.0,9677880,2025-03-18 11:25:00,Portugal,GUARDIAN,1.0,Spain,MJ,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2654.0,9677887,2025-03-18 11:30:00,Aston Villa,HAZARD,0.0,Arsenal,MADNESS,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2655.0,9677995,2025-03-18 11:45:00,Newcastle,CLINICAL,1.0,Arsenal,MADNESS,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2656.0,9677994,2025-03-18 11:55:00,Spain,MJ,1.0,England,HAVOC,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2657.0,9677996,2025-03-18 12:00:00,Aston Villa,HAZARD,2.0,Newcastle,CLINICAL,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2658.0,9678055,2025-03-18 12:10:00,France,VIRUS,2.0,Portugal,GUARDIAN,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659.0,9678056,2025-03-18 12:25:00,Portugal,GUARDIAN,0.0,England,HAVOC,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2660.0,9678167,2025-03-18 12:40:00,Spain,MJ,2.0,France,VIRUS,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2661.0,9678168,2025-03-18 12:45:00,Aston Villa,HAZARD,1.0,Arsenal,MADNESS,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2662.0,9678289,2025-03-18 13:00:00,Barcelona,MADNESS,3.0,A.Madrid,CLINICAL,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663.0,9678288,2025-03-18 13:10:00,Aston Villa,MJ,1.0,Newcastle,GUARDIAN,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2664.0,9678712,2025-03-18 13:12:55,A.Madrid,CLINICAL,1.0,Liverpool,HAZARD,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665.0,9678465,2025-03-18 13:25:00,Newcastle,GUARDIAN,1.0,Arsenal,VIRUS,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666.0,9678713,2025-03-18 13:27:19,Liverpool,HAZARD,2.0,Barcelona,MADNESS,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667.0,9678508,2025-03-18 13:40:00,Tottenham,HAVOC,0.0,Aston Villa,MJ,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2668.0,9678509,2025-03-18 13:45:00,A.Madrid,CLINICAL,1.0,Barcelona,MADNESS,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669.0,9678555,2025-03-18 13:55:00,Newcastle,GUARDIAN,0.0,Tottenham,HAVOC,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670.0,9678450,2025-03-18 14:00:00,Liverpool,HAZARD,1.0,A.Madrid,CLINICAL,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2671.0,9678644,2025-03-18 14:10:00,Aston Villa,MJ,2.0,Arsenal,VIRUS,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672.0,9678466,2025-03-18 14:15:00,Liverpool,HAZARD,1.0,Barcelona,MADNESS,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673.0,9678707,2025-03-18 14:30:00,A.Madrid,CLINICAL,3.0,Barcelona,MADNESS,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2674.0,9678833,2025-03-18 14:40:00,Newcastle,GUARDIAN,3.0,Aston Villa,MJ,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2675.0,9678835,2025-03-18 14:45:00,Liverpool,HAZARD,0.0,A.Madrid,CLINICAL,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676.0,9678834,2025-03-18 14:55:00,Arsenal,VIRUS,2.0,Newcastle,GUARDIAN,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677.0,9678836,2025-03-18 15:00:00,Barcelona,MADNESS,0.0,Liverpool,HAZARD,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678.0,9679039,2025-03-18 15:10:00,Aston Villa,MJ,0.0,Tottenham,HAVOC,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2679.0,9679040,2025-03-18 15:15:00,Barcelona,MADNESS,1.0,A.Madrid,CLINICAL,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680.0,9679069,2025-03-18 15:25:00,Tottenham,HAVOC,0.0,Newcastle,GUARDIAN,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681.0,9679070,2025-03-18 15:30:00,Liverpool,HAZARD,1.0,A.Madrid,CLINICAL,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682.0,9679198,2025-03-18 15:40:00,Arsenal,VIRUS,2.0,Aston Villa,MJ,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683.0,9679200,2025-03-18 15:45:00,Liverpool,HAZARD,3.0,Barcelona,MADNESS,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684.0,9679199,2025-03-18 15:55:00,Liverpool,GUARDIAN,1.0,Napoli,MJ,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685.0,9679216,2025-03-18 16:00:00,Bayern,CLINICAL,0.0,PSG,MADNESS,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686.0,9679215,2025-03-18 16:25:00,A.Madrid,VIRUS,1.0,Liverpool,GUARDIAN,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687.0,9679974,2025-03-18 16:40:00,Napoli,MJ,0.0,Barcelona,HAVOC,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688.0,9679297,2025-03-18 16:55:00,A.Madrid,VIRUS,0.0,Napoli,MJ,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689.0,9679315,2025-03-18 17:10:00,Barcelona,HAVOC,1.0,Liverpool,GUARDIAN,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690.0,9679316,2025-03-18 17:15:00,Bayern,CLINICAL,1.0,Man City,HAZARD,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691.0,9679328,2025-03-18 17:25:00,Napoli,MJ,4.0,Liverpool,GUARDIAN,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692.0,9679504,2025-03-18 17:30:00,PSG,MADNESS,1.0,Man City,HAZARD,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693.0,9679505,2025-03-18 17:45:00,PSG,MADNESS,0.0,Bayern,CLINICAL,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694.0,9679913,2025-03-18 17:55:23,Liverpool,GUARDIAN,2.0,A.Madrid,VIRUS,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695.0,9679936,2025-03-18 18:00:14,Man City,HAZARD,3.0,Bayern,CLINICAL,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696.0,9679232,2025-03-18 18:10:24,Barcelona,HAVOC,1.0,Napoli,MJ,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697.0,9679966,2025-03-18 18:14:33,PSG,MADNESS,1.0,Man City,HAZARD,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698.0,9679975,2025-03-18 18:25:00,Napoli,MJ,1.0,A.Madrid,VIRUS,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699.0,9679992,2025-03-18 18:28:58,Bayern,CLINICAL,3.0,PSG,MADNESS,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700.0,9679976,2025-03-18 18:40:00,Liverpool,GUARDIAN,2.0,Barcelona,HAVOC,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701.0,9680057,2025-03-18 18:43:28,Man City,HAZARD,0.0,Bayern,CLINICAL,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702.0,9680238,2025-03-18 18:56:09,PSG,FORCE,0.0,Bayern,SMHAMILA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703.0,9680272,2025-03-18 19:00:10,Spain,ROC,1.0,England,EXECUTIONER,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704.0,9680295,2025-03-18 19:10:49,Man City,JAEGER,0.0,Real Madrid,AGENT,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705.0,9680304,2025-03-18 19:15:25,France,POWER,0.0,Portugal,GREED,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706.0,9680338,2025-03-18 19:25:17,Real Madrid,AGENT,1.0,PSG,FORCE,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707.0,9680344,2025-03-18 19:30:30,Portugal,GREED,3.0,Spain,ROC,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708.0,9680351,2025-03-18 19:40:00,Bayern,SMHAMILA,1.0,Man City,JAEGER,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709.0,9680349,2025-03-18 19:45:00,England,EXECUTIONER,2.0,France,POWER,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710.0,9680352,2025-03-18 19:55:00,Real Madrid,AGENT,2.0,Bayern,SMHAMILA,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711.0,9680350,2025-03-18 20:00:00,Portugal,GREED,0.0,England,EXECUTIONER,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712.0,9680353,2025-03-18 20:10:00,Man City,JAEGER,0.0,PSG,FORCE,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713.0,9680379,2025-03-18 20:15:00,France,POWER,1.0,Spain,ROC,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714.0,9680381,2025-03-18 20:25:00,Bayern,SMHAMILA,0.0,PSG,FORCE,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715.0,9680380,2025-03-18 20:30:00,England,EXECUTIONER,1.0,Spain,ROC,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716.0,9680552,2025-03-18 20:40:00,Real Madrid,AGENT,1.0,Man City,JAEGER,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717.0,9680551,2025-03-18 20:45:00,Portugal,GREED,1.0,France,POWER,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718.0,9680563,2025-03-18 20:55:00,PSG,FORCE,0.0,Real Madrid,AGENT,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719.0,9680562,2025-03-18 21:00:00,Spain,ROC,1.0,Portugal,GREED,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720.0,9680608,2025-03-18 21:10:00,Man City,JAEGER,1.0,Bayern,SMHAMILA,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721.0,9680607,2025-03-18 21:15:00,France,POWER,2.0,England,EXECUTIONER,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722.0,9680615,2025-03-18 21:25:00,Bayern,SMHAMILA,1.0,Real Madrid,AGENT,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723.0,9680614,2025-03-18 21:30:00,England,EXECUTIONER,2.0,Portugal,GREED,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724.0,9680719,2025-03-18 21:40:00,PSG,FORCE,0.0,Man City,JAEGER,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725.0,9680724,2025-03-18 21:45:00,Spain,ROC,5.0,France,POWER,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726.0,9680753,2025-03-18 21:55:00,England,AGENT,0.0,Portugal,JAEGER,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727.0,9680793,2025-03-18 22:00:00,Aston Villa,GREED,1.0,Tottenham,POWER,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728.0,9680794,2025-03-18 22:10:00,Spain,SMHAMILA,0.0,France,FORCE,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2729.0,9680797,2025-03-18 22:15:00,Arsenal,EXECUTIONER,1.0,Newcastle,ROC,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730.0,9680799,2025-03-18 22:25:00,France,FORCE,1.0,England,AGENT,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731.0,9680798,2025-03-18 22:30:00,Newcastle,ROC,0.0,Aston Villa,GREED,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732.0,9680953,2025-03-18 22:40:00,Portugal,JAEGER,0.0,Spain,SMHAMILA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733.0,9680951,2025-03-18 22:45:00,Tottenham,POWER,3.0,Arsenal,EXECUTIONER,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734.0,9680954,2025-03-18 22:55:00,France,FORCE,3.0,Portugal,JAEGER,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735.0,9680952,2025-03-18 23:00:00,Newcastle,ROC,1.0,Tottenham,POWER,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736.0,9680983,2025-03-18 23:10:00,Spain,SMHAMILA,1.0,England,AGENT,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737.0,9680984,2025-03-18 23:15:00,Arsenal,EXECUTIONER,0.0,Aston Villa,GREED,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
